SMILES,IC50
Cc1c(Cl)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1-c1ccn[nH]1,187.0
Cc1cc(-c2ccn[nH]2)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,229.0
NC(=O)c1cc(-c2cn[nH]c2)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,67.0
Cc1cc(C(N)=O)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,14.0
NC1(c2ccc(-c3nc4cc(-c5cnc[nH]5)ccn4c3-c3ccccc3)cc2)CCC1,212.0
CCOC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,86.0
NC(=O)/C=C/c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,174.0
NC1(c2ccc(-c3nc4ccc(Cl)cn4c3-c3ccccc3)cc2)CCC1,36.0
COc1cc(Cl)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,24.0
COc1cc(-c2cn[nH]c2)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,81.0
CC1C(=O)Nc2ncnc(N3CCC(c4cc(-c5cc(C(F)(F)F)nn5C)cnc4NCCN4CCCC4)CC3)c21,1.6
CC(C)(C)NCCNc1ccc(-c2nnc(C(F)F)s2)nc1C1CCN(c2ncnc3c2C(C)(C)C(=O)N3)CC1,3.3
NCC(c1ccc(F)c(F)c1)N1CCN(c2ncnc3c2NC(=O)CN3)CC1,1000.0
NCC(c1ccc(C(F)(F)F)cc1)N1CCN(c2ncnc3c2CCN3)CC1,62.0
CN(C)CC(c1ccc(Cl)cc1)N1CCN(c2ncnc3c2CCCN3)CC1,62.0
CN(C)CC(c1ccc(C(F)(F)F)cc1)N1CCN(c2ncnc3c2CCCN3)CC1,62.0
Cl.Cn1ncc(Br)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1,5.46
CNCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,4.5
NC1(C(=O)NC(Cc2nccs2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,28.0
CN(C)C(=O)CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,42.0
NC1(C(=O)NC(CCCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,6.1
Cc1ccc(O)cc1CC[C@@H]1[C@@H](O)CC[C@]2(C)[C@@H]([C@H](C)/C=C/CC(C)C)CC[C@@H]12,100000.0
CC(C)=CCc1c(O)cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c1O,143900.0
CN(C)CC(c1ccc(C(F)(F)F)c(F)c1)N1CCN(c2ncnc3c2CCCN3)CC1,62.0
O=C1CNc2ncnc(N3CCN(C(CN4CCCCC4)c4ccc(C(F)(F)F)cc4)CC3)c2N1,750.0
O=C1CNc2ncnc(N3CCN(C(CN4CCCC4)c4ccccc4F)CC3)c2N1,1000.0
O=C1CNc2ncnc(N3CCN(C(CN4CCC4)c4ccccc4F)CC3)c2N1,1000.0
NC1(c2ccc(-c3nc4c(O)nccn4c3-c3ccccc3)cc2)CCC1,1600.0
COc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1,30000.0
NC1(c2ccc(-c3nc4cc(-c5cccnc5)ccn4c3-c3ccccc3)cc2)CCC1,129.0
N#Cc1c(N)ncnc1N1CCC[C@H]1c1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccccc1,140.0
CC(C)NCCNc1ccc(-c2nnc(C(F)F)s2)nc1C1CCN(c2ncnc3c2C(C)(C)C(=O)N3)CC1,4.1
CC(C)c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)ccc1-c1c(Br)cnn1C.Cl,1000.0
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@@H]2c2ccc(F)c(F)c2)oc1Cl,2.5
Cc1c(CO)ncnc1N1CCN(C(=O)[C@H](CNC(C)C)c2ccc(Cl)cc2)CC1,1000.0
CC(C)NC[C@@H](C(=O)N1CCN(c2cc[nH]c(=O)c2)CC1)c1ccc(Cl)cc1,1000.0
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2N(C)CC(=O)N3)CC1)c1ccc(Cl)cc1.Cl,1.1
CC(C)NC[C@@H](C(=O)N1CC2(C1)CN(c1ncnc3c1[C@H](C)CC(=O)N3)C2)c1ccc(Cl)cc1,1000.0
[2H]C1([2H])N(C(=O)[C@H](CNC(C)C)c2ccc(Cl)cc2)C([2H])([2H])C([2H])([2H])N(c2ncnc3c2[C@H](C)CC(=O)N3)C1([2H])[2H],1.6
Cn1ncc(Cl)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)nc1,104.1
Cn1ncc(Cl)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)cn1,215.0
Cn1ncc(Cl)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)cc1,72.3
COc1ccccc1Cn1c(-c2cccnc2N)nc2cc(Br)cnc21,300000.0
NC1(c2ccc(-n3c(-c4cccc(O)c4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,4.42
NC1(c2ccc(-n3c(-c4cccc(Cl)c4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,5.9
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@@H](C(F)(F)F)CC(=O)N3)CC1)c1ccc(Cl)cc1,776.0
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)OC(=O)N3)CC1)c1ccc(Cl)cc1,1.5
CC(C)(C)c1ccc(-n2c(-c3cccnc3)nc3cccnc32)cc1,185000.0
COc1ccccc1Cn1c(-c2cccnc2N)nc2cccnc21,58000.0
NC1(c2ccc(-c3ncc4ncccc4c3-c3ccccc3)cc2)CCC1,188.0
O=C(NC(c1ccc2ccccc2c1)C1CCNCC1)c1ccc2cnccc2c1,400.0
O=C(NC(c1nccs1)C1CCNCC1)c1ccc2cnccc2c1,1570.0
O=C(NC(c1ccc(F)c(F)c1)C1CCNCC1)c1ccc2cnccc2c1,2680.0
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNCC1)c1ccc2[nH]ncc2c1,250.0
O=C(NC(c1ccncc1)c1ccc(Cl)c(Cl)c1)c1ccc2cnccc2c1,20440.0
NCC(NC(=O)c1ccc(-c2c[nH]c3ncccc23)s1)c1ccccc1,16.0
NCC(C(=O)Nc1ccc(-c2ccnc3[nH]ccc23)s1)c1ccccc1,3.0
Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],10000.0
COc1cccc2nc([C@@H]3CCCN3c3ncnc(N)c3C#N)n(-c3ccccc3)c(=O)c12,5200.0
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@@H](C)CC(=O)N3)CC1)c1ccc(Cl)cc1,1000.0
NCC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.7
Cn1ncc(Br)c1-c1coc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)c1,35.6
Cn1cc(-c2coc(C(=O)N[C@@H]3CNCC[C@H]3c3ccc(Cl)cc3)c2)cn1,1000.0
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)c(Cl)c2)oc1Cl,2.9
CCc1ccc(-c2ccc3c(c2)-c2[nH]ncc2S(=O)(=O)N3C)cc1,10000.0
Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,30000.0
O=C1CNc2ncnc(N3CCN(C(CN4CCC4)c4ccc(F)c(F)c4)CC3)c2N1,1000.0
COC(=O)CC/C=C/C(=O)c1ccccc1,13670.0
CC1C(=O)Nc2ncnc(N3CCC(c4nc(-c5cccnc5F)ccc4NCCN4CCCC4)CC3)c21,0.6
Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)cc1F,2.7
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(OC(F)(F)F)cc4)c3)cc12,20.3
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(C(F)(F)F)ccc4F)c3)cc12,1.2
COc1ccc(F)cc1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1,7.7
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(Cl)cc(Cl)c4)c3)cc12,20.7
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Cl)c(Cl)c4)c3)cc12,1.8
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c(F)cccc4F)c3)cc12,65.5
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(F)c4)c3)cc12,8.4
CN1CCN(CC[C@H](NC(=O)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)c2ccc(Cl)cc2)CC1,4.3
Cc1noc(C)c1S(=O)(=O)N(Cc1ccccc1)CC(O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1,3900.0
N[C@H](COc1cncc(/C=C/c2ccnc(SCc3ccccc3)c2)c1)Cc1c[nH]c2ccccc12,3110.0
Cn1cc(C(CN)c2cncc(/C=C/c3ccncc3)c2)c2ccccc21,760.0
N[C@@H](COCc1ccccc1)COc1cncc(/C=C/c2ccncc2)c1,4040.0
N[C@@H](CCc1ccccc1)COc1cncc(/C=C/c2ccncc2)c1,8020.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCNC[C@H](O)CO)c21,3.0
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCN)c21,6.0
CCn1c(-c2nonc2N)nc2c(-c3cn[nH]c3)ncc(OCCCN)c21,3160.0
CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CCNCC3)c21,501.0
CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,10000.0
CC1C(=O)Nc2ncnc(N3CCC(c4nc(-c5ncco5)ccc4NCCN4CCCC4)CC3)c21,2.7
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC[C@@H](N)Cc3ccccc3)c21,3.0
Cc1cc(C)cc(C(=O)NC(=S)Nc2c(O)cc(C(F)(F)F)cc2C(F)(F)F)c1,20800.0
N[C@H](COc1cncc(/C=C/c2ccnc(NC3CC3)c2)c1)Cc1c[nH]c2ccccc12,69.0
CCNc1cc(/C=C/c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1,163.0
N[C@H](COc1cncc(/C=C/c2ccnc(Oc3ccccc3)c2)c1)Cc1c[nH]c2ccccc12,6450.0
N[C@H](COc1cccc(/C=C/c2ccncc2)n1)Cc1c[nH]c2ccccc12,23270.0
N[C@@H](Cc1ccccc1)C(=O)Nc1cncc(/C=C/c2ccncc2)c1,3200.0
N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)CC1CNc2ccccc21,79.0
N[C@H](COc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,23.0
N[C@@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,360.0
N[C@H](COc1cncc(/C=C/c2ccncc2)c1)C(c1ccccc1)c1ccccc1,6760.0
Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1,10.6
Cl.Cn1ncc(Cl)c1-c1csc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)c(C(F)(F)F)c2)c1,35.3
Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nc(C)nn6cc5-c5cccc(F)c5)cc4)CC3)n[nH]2)n1,13.0
NC1(c2ccc(-c3nc4c5cc(-c6ccc(F)cc6)ccc5nn4cc3-c3ccccc3)cc2)CCC1,110.0
CS(=O)(=O)c1cccc(-c2cccc3c2nn2cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nc32)c1,17000.0
CNC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,21.0
CC(=O)Nc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,580.0
COC(=O)c1cc(-c2cc[nH]n2)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,6.6
COc1cc(-c2ccnn2C)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,96.0
CCN(CC)C(=O)C1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1,4.15
Cc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)c(NC3CCC3)n2n1,32.0
Cc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)c(NC(C)C)n2n1,15.0
CC(C)Nc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nc(-c3ccccn3)nn12,24.0
COC(=O)c1cn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)nc2n1,12.0
OCc1cn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc2n1,72.0
Cc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3cc(F)ccc3F)cn2n1,60.0
CCc1ccc(-c2ccc3c(c2)-c2c(cnn2C)S(=O)(=O)N3C)cc1,10000.0
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CC(O)CO)C[C@H]2c2ccc(F)c(F)c2)oc1Cl,3.31
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CCO)C[C@H]2c2ccc(F)c(F)c2)oc1Cl,0.98
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CCCO)C[C@H]2c2ccc(Cl)c(Cl)c2)oc1Cl,2.56
CCC[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)[C@H](NC(=O)c2cc(-c3c(Cl)cnn3C)c(Cl)o2)CN1,10.44
Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)cn1,57.7
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)n(C)c1Cl,149.3
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)c(C(F)(F)F)c2)sc1Cl,321.6
Cn1ncc(Br)c1-c1oc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1Br,29.8
NC(=O)/C=C/c1ccc2nn3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nc3c2c1,30.0
c1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CC(c4nnc(-c5ccccn5)[nH]4)C3)cc2)cc1,50.0
Fc1ccc(-c2cn3nc(C4CC4)nc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5cc(Cl)ccn5)n4)CC3)cc2)cc1,56.0
Fc1ccc(-c2cn3c(Cl)cnc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,25.0
CC(=O)N(C)C1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1,0.55
CC1(C)C(=O)Nc2ncnc(N3CCC(c4nc(-c5nc(C(F)(F)F)no5)ccc4NCCN4CCCC4)CC3)c21,2.6
Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(-c7ccccn7)nn6c(NC(C)C)c5-c5ccccc5)cc4)C3)n[nH]2)n1,14.0
Cc1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)ccc1-c1c(Br)cnn1C.Cl,341.4
CCCc1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)ccc1-c1c(Cl)cnn1C.Cl,244.7
CC(C)c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)ccc1-c1ccnn1C.Cl,554.5
CC(C)c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)ccc1-c1c(Cl)cnn1C.Cl,69.3
COC(=O)c1ccnn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,48.0
CC(C)NCCNc1ccc(-c2nnc(C(F)F)o2)nc1C1CCN(c2ncnc3c2C(C)(C)C(=O)N3)CC1,7.6
CC(C)NCCNc1ccc(-c2nnc(C(F)(F)F)o2)nc1C1CCN(c2ncnc3c2C(C)(C)C(=O)N3)CC1,2.5
CC(C)C[C@@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)C(=O)NO.Cl,270.0
Cl.Cn1nccc1-c1cc(F)c(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)cc2)cc1F,35.3
Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cc(F)cc(F)c2)c(F)c1,4.6
CCn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)c(F)c1.Cl,176.0
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCNC(=O)CCc2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)C(C)(C)C)cc1,684.0
NCC(c1ccc(F)cc1)N1CCN(c2ncnc3c2CCN3)CC1,750.0
CN(C)CC(c1ccc(Cl)c(F)c1)N1CCN(c2ncnc3c2CCCN3)CC1,62.0
NC1(c2ccc(-c3nc4c5ccc(-c6ccc(F)c(O)c6)cc5nn4cc3-c3ccccc3)cc2)CCC1,35.0
Cl.Cn1ncc(Cl)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)s1,1.8
Cc1cnn(C)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1.Cl,9.0
Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,10000.0
C=Cc1cnn(C)c1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cccc(F)c2)s1.Cl,46.9
O=C(N1CCN(c2ncnc3[nH]cc(Br)c23)CC1)C1(c2cccc(Br)c2)CCNCC1,7.6
O=C(N1CCN(c2ncnc3[nH]cc(Br)c23)CC1)C1(c2ccc(Cl)cc2)CCNCC1,1.5
Cl.Cn1ncc(Cl)c1-c1cc(F)c(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)c(Cl)c1,142.5
CNC[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(F)c1,4.0
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)CC(=O)N3)CC1)c1ccc(Cl)cc1,1.6
CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2C(C)OC(=O)N3)CC1)c1ccc(Cl)cc1,6.0
CCn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)sc1Cl,2.512
N#CCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,12.0
NC1(c2ccc(-c3nc4c(OCc5ccccc5)cc(Cl)nn4c3-c3ccccc3)cc2)CCC1,56.0
Cc1c(C(N)=O)nn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1C,26.0
COc1cc(-c2ccncc2)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,21.0
CCOc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,32.0
Clc1c[nH]c2ncnc(Nc3ccccc3-c3nnc[nH]3)c12,318.0
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N1CC[C@@H](N)C1,70.0
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N1CC[C@H](N(C)C)C1,16.0
CS(=O)(=O)N1CCC2(CC1)CN(c1ncnc3[nH]ccc13)c1ccc(F)cc12,3190.0
N=C(N/C(=N/O)c1nonc1N)c1ccccc1N,8610.0
Cl.O=C(N[C@@H]1CNCC[C@H]1c1cccc(F)c1)c1cc2c(s1)CCCn1ncc(Br)c1-2,0.036
CCc1cnn2c1-c1cc(C(=O)N[C@@H]3CNCC[C@H]3c3ccc(F)c(F)c3)sc1OCC2.Cl,0.22
O=C(N[C@@H]1CN(C(=O)c2ccc(Cl)cc2)CC[C@H]1c1ccc(F)c(F)c1)c1cc2c(s1)OCCn1ncc(Br)c1-2,1000.0
Cc1ccc(C(=O)N2CC[C@@H](c3ccc(F)c(F)c3)[C@H](NC(=O)c3cc4c(s3)OCCn3ncc(Br)c3-4)C2)cc1,1000.0
CN(C)CC[C@@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,21.0
Cl.O=C(N[C@@H]1CNCC[C@H]1c1ccc(F)c(F)c1)c1cc2c(s1)CCCn1ncc(Br)c1-2,0.091
Cl.O=C(N[C@@H]1CNCC[C@H]1c1ccc(Cl)c(C(F)(F)F)c1)c1cc2c(s1)OCCn1ncc(Br)c1-2,0.14
COc1cncc(-c2ccc(NCCNC(C)C)c(C3CCN(c4ncnc5c4C(C)C(=O)N5)CC3)n2)c1,2.1
Cc1cc(C)cc(C(=O)NC(=S)Nc2c(O)cc(C)c(Br)c2C)c1,18100.0
NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,3.7
NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]cc(Br)c23)CC1,11.0
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,1000.0
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,3340.0
CCc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,65.0
CSc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCc4cccnc4)cc3)nc2n1,90.0
Cn1ncc(Cl)c1-c1cc(C(=O)NC2CNCC2c2ccc(C(F)(F)F)cc2)oc1Cl,538.0
COc1nc(C(N)=O)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,29.0
C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,100000.0
NC1(C(=O)N[C@@H](CCCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,48.0
Cc1cc(CC(NC(=O)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)c2ccc(Cl)cc2)on1,23.0
Cn1ncc(Br)c1-c1cc(C(=O)N[C@H](CN)Cc2ccccc2C(F)(F)F)sc1Cl,2.512
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)sc1Cl,2.512
CNc1nccc(-c2ccc(C(=O)N[C@H](CN)Cc3ccc(Cl)cc3Cl)s2)n1,6.0
Cn1ncc(Br)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)cc2)sc1Cl,2.512
Cn1nccc1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,2.512
CCn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,2.512
N#Cc1ccc(N2CC[C@@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@@H](F)C2)nc1,1000.0
CCOC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,85.0
COC(=O)/C=C/c1cc(Br)nn2c(-c3ccccc3)c(-c3ccc(C4(NC(=O)OC(C)(C)C)CCC4)cc3)nc12,310.0
NC1(c2ccc(-c3nc4ccc(O)nn4c3-c3ccccc3)cc2)CCC1,2000.0
COC(=O)COc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,96.0
NC(=O)c1cccc2c(N[C@H](CN3CCC3)c3cccc(C(F)(F)F)c3)ncnc12,6.0
NC(=O)c1cccc2c(N[C@H](CN3CCC3)c3ccc(F)cc3)ncnc12,23.0
CNC[C@@H](Nc1nc(C)nc2c(C(N)=O)cccc12)c1cccc(F)c1,44.0
CNC[C@@H](Nc1nc(C(F)(F)F)nc2c(C(N)=O)cccc12)c1cccc(F)c1,400.0
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CC(=O)NCC(O)CO)C[C@H]2c2ccc(Cl)c(Cl)c2)oc1Cl,3.13
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CN[C@H](CCn3cncn3)C[C@H]2c2ccc(Cl)c(Cl)c2)oc1Cl,4.47
Cn1ncc(Cl)c1-c1oc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1Br,40.0
NC(=O)/C=C/c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,347.0
Cl.O=C(N[C@@H]1CNCC[C@H]1c1cc(F)cc(F)c1)c1ccc2c(c1)OCCn1ncc(Cl)c1-2,2.8
Cl.O=C(N[C@@H]1CNCC[C@H]1c1ccc(F)c(F)c1)c1cc2c(s1)OCCn1ncc(Br)c1-2,0.023
COc1ccc(S(=O)(=O)N2CC[C@@H](c3ccc(F)c(F)c3)[C@H](NC(=O)c3cc4c(s3)OCCn3ncc(Br)c3-4)C2)cc1,1000.0
COc1cc2c(cc1OC)/C(=C/COCc1c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc1C(C)C)OC2=O,3700.0
CC1(C)c2cc(OCCN3CCOCC3)ccc2C(=O)c2c1oc1cc(C#Cc3cc(OCC4CC4)ccn3)ccc21,10000.0
Cc1cc(C(=O)NC(C)(C)C)cc(C#Cc2ccc3c4c(oc3c2)C(C)(C)c2cc(NS(C)(=O)=O)ccc2C4=O)n1,10000.0
Cn1ncc(Br)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)n(C)c1Br,199.1
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCCNC1)c1ccc2cnccc2c1,20.0
O=C(NC(c1ccc(Cl)c(Cl)c1)C1CCNC1)c1ccc2cnccc2c1,30.0
O=C(N[C@H](c1ccc(Cl)c(Cl)c1)C1CNC1)c1ccc2cnccc2c1,110.0
Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,4000.0
